% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
698	1	8	16	0	28	277	0	1	0
698	1	9	4	0	28	277	0	1	0
698	1	10	11	0	28	277	0	1	0
699	1	1	12	0	28	277	0	1	0
699	1	2	10	0	28	277	0	1	0
699	1	3	2	0	28	277	0	1	0
699	1	4	3	0	28	277	0	1	0
699	1	6	1	0	28	277	0	1	0
699	1	7	9	0	28	277	0	1	0
699	1	9	4	0	28	277	0	1	0
699	1	10	11	0	28	277	0	1	0
700	1	2	10	0	28	277	0	1	0
700	1	3	2	0	28	277	0	1	0
700	1	4	3	0	28	277	0	1	0
700	1	5	15	0	28	277	0	1	0
700	1	6	1	0	28	277	0	1	0
700	1	7	9	0	28	277	0	1	0
700	1	8	16	0	28	277	0	1	0
700	1	9	4	0	28	277	0	1	0
701	1	1	12	0	28	277	0	1	0
701	1	3	2	0	28	277	0	1	0
701	1	4	3	0	28	277	0	1	0
701	1	5	15	0	28	277	0	1	0
701	1	6	1	0	28	277	0	1	0
701	1	8	16	0	28	277	0	1	0
701	1	9	4	0	28	277	0	1	0
701	1	10	11	0	28	277	0	1	0
702	1	1	12	0	28	277	0	1	0
702	1	2	10	0	28	277	0	1	0
702	1	3	2	0	28	277	0	1	0
702	1	5	15	0	28	277	0	1	0
702	1	6	1	0	28	277	0	1	0
702	1	7	9	0	28	277	0	1	0
702	1	8	16	0	28	277	0	1	0
702	1	10	11	0	28	277	0	1	0
703	1	1	12	0	28	277	0	1	0
703	1	2	10	0	28	277	0	1	0
703	1	4	3	0	28	277	0	1	0
703	1	5	15	0	28	277	0	1	0
703	1	7	9	0	28	277	0	1	0
703	1	8	16	0	28	277	0	1	0
703	1	9	4	0	28	277	0	1	0
703	1	10	11	0	28	277	0	1	0
704	1	1	12	0	28	277	0	1	0
704	1	2	10	0	28	277	0	1	0
704	1	3	2	0	28	277	0	1	0
704	1	4	3	0	28	277	0	1	0
704	1	6	1	0	28	277	0	1	0
704	1	7	9	0	28	277	0	1	0
704	1	9	4	0	28	277	0	1	0
704	1	10	11	0	28	277	0	1	0
705	1	2	10	0	28	277	0	1	0
705	1	3	2	0	28	277	0	1	0
705	1	4	3	0	28	277	0	1	0
705	1	5	15	0	28	277	0	1	0
705	1	6	1	0	28	277	0	1	0
705	1	7	9	0	28	277	0	1	0
705	1	8	16	0	28	277	0	1	0
705	1	9	4	0	28	277	0	1	0
706	1	1	12	0	28	277	0	1	0
706	1	3	2	0	28	277	0	1	0
706	1	4	3	0	28	277	0	1	0
706	1	5	15	0	28	277	0	1	0
706	1	6	1	0	28	277	0	1	0
706	1	8	16	0	28	277	0	1	0
706	1	9	4	0	28	277	0	1	0
706	1	10	11	0	28	277	0	1	0
707	1	1	12	0	28	277	0	1	0
707	1	2	10	0	28	277	0	1	0
707	1	3	2	0	28	277	0	1	0
707	1	5	15	0	28	277	0	1	0
707	1	6	1	0	28	277	0	1	0
707	1	7	9	0	28	277	0	1	0
707	1	8	16	0	28	277	0	1	0
707	1	10	11	0	28	277	0	1	0
708	1	1	12	0	28	277	0	1	0
708	1	2	10	0	28	277	0	1	0
708	1	4	3	0	28	277	0	1	0
708	1	5	15	0	28	277	0	1	0
708	1	7	9	0	28	277	0	1	0
708	1	8	16	0	28	277	0	1	0
708	1	9	4	0	28	277	0	1	0
708	1	10	11	0	28	277	0	1	0
709	1	1	12	0	28	277	0	1	0
709	1	2	10	0	28	277	0	1	0
709	1	3	2	0	28	277	0	1	0
709	1	4	3	0	28	277	0	1	0
709	1	6	1	0	28	277	0	1	0
709	1	7	9	0	28	277	0	1	0
709	1	9	4	0	28	277	0	1	0
709	1	10	11	0	28	277	0	1	0
710	1	2	10	0	28	277	0	1	0
710	1	3	2	0	28	277	0	1	0
710	1	4	3	0	28	277	0	1	0
710	1	5	15	0	28	277	0	1	0
710	1	6	1	0	28	277	0	1	0
710	1	7	9	0	28	277	0	1	0
710	1	8	16	0	28	277	0	1	0
710	1	9	4	0	28	277	0	1	0
711	1	1	12	0	28	277	0	1	0
711	1	3	2	0	28	277	0	1	0
711	1	4	3	0	28	277	0	1	0
711	1	5	15	0	28	277	0	1	0
711	1	6	1	0	28	277	0	1	0
711	1	8	16	0	28	277	0	1	0
711	1	9	4	0	28	277	0	1	0
711	1	10	11	0	28	277	0	1	0
712	1	1	12	0	28	277	0	1	0
712	1	2	10	0	28	277	0	1	0
712	1	3	2	0	28	277	0	1	0
712	1	5	15	0	28	277	0	1	0
712	1	6	1	0	28	277	0	1	0
712	1	7	9	0	28	277	0	1	0
712	1	8	16	0	28	277	0	1	0
712	1	10	11	0	28	277	0	1	0
713	1	1	12	0	28	277	0	1	0
713	1	2	10	0	28	277	0	1	0
713	1	4	3	0	28	277	0	1	0
713	1	5	15	0	28	277	0	1	0
713	1	7	9	0	28	277	0	1	0
713	1	8	16	0	28	277	0	1	0
713	1	9	4	0	28	277	0	1	0
713	1	10	11	0	28	277	0	1	0
714	1	1	12	0	28	277	0	1	0
714	1	2	10	0	28	277	0	1	0
714	1	3	2	0	28	277	0	1	0
714	1	4	3	0	28	277	0	1	0
714	1	6	1	0	28	277	0	1	0
714	1	7	9	0	28	277	0	1	0
714	1	9	4	0	28	277	0	1	0
714	1	10	11	0	28	277	0	1	0
715	1	2	10	0	28	277	0	1	0
715	1	3	2	0	28	277	0	1	0
715	1	4	3	0	28	277	0	1	0
715	1	5	15	0	28	277	0	1	0
715	1	6	1	0	28	277	0	1	0
715	1	7	9	0	28	277	0	1	0
715	1	8	16	0	28	277	0	1	0
715	1	9	4	0	28	277	0	1	0
716	1	1	12	0	28	277	0	1	0
716	1	3	2	0	28	277	0	1	0
716	1	4	3	0	28	277	0	1	0
716	1	5	15	0	28	277	0	1	0
716	1	6	1	0	28	277	0	1	0
716	1	8	16	0	28	277	0	1	0
716	1	9	4	0	28	277	0	1	0
716	1	10	11	0	28	277	0	1	0
717	1	1	12	0	28	277	0	1	0
717	1	2	10	0	28	277	0	1	0
717	1	3	2	0	28	277	0	1	0
717	1	5	15	0	28	277	0	1	0
717	1	6	1	0	28	277	0	1	0
717	1	7	9	0	28	277	0	1	0
717	1	8	16	0	28	277	0	1	0
717	1	10	11	0	28	277	0	1	0
718	1	1	12	0	28	277	0	1	0
718	1	2	10	0	28	277	0	1	0
718	1	4	3	0	28	277	0	1	0
718	1	5	15	0	28	277	0	1	0
718	1	7	9	0	28	277	0	1	0
718	1	8	16	0	28	277	0	1	0
718	1	9	4	0	28	277	0	1	0
718	1	10	11	0	28	277	0	1	0
719	1	1	12	0	28	277	0	1	0
719	1	2	10	0	28	277	0	1	0
719	1	3	2	0	28	277	0	1	0
719	1	4	3	0	28	277	0	1	0
719	1	6	1	0	28	277	0	1	0
719	1	7	9	0	28	277	0	1	0
719	1	9	4	0	28	277	0	1	0
719	1	10	11	0	28	277	0	1	0
720	1	2	10	0	28	277	0	1	0
720	1	3	2	0	28	277	0	1	0
720	1	4	3	0	28	277	0	1	0
720	1	5	15	0	28	277	0	1	0
720	1	6	1	0	28	277	0	1	0
720	1	7	9	0	28	277	0	1	0
720	1	8	16	0	28	277	0	1	0
720	1	9	4	0	28	277	0	1	0
721	1	1	12	0	28	277	0	1	0
721	1	3	2	0	28	277	0	1	0
721	1	4	3	0	28	277	0	1	0
721	1	5	15	0	28	277	0	1	0
721	1	6	1	0	28	277	0	1	0
721	1	8	16	0	28	277	0	1	0
721	1	9	4	0	28	277	0	1	0
721	1	10	11	0	28	277	0	1	0
722	1	1	12	0	28	277	0	1	0
722	1	2	10	0	28	277	0	1	0
722	1	3	2	0	28	277	0	1	0
722	1	5	15	0	28	277	0	1	0
722	1	6	1	0	28	277	0	1	0
722	1	7	9	0	28	277	0	1	0
722	1	8	16	0	28	277	0	1	0
722	1	10	11	0	28	277	0	1	0
723	1	1	12	0	28	277	0	1	0
723	1	2	10	0	28	277	0	1	0
723	1	4	3	0	28	277	0	1	0
723	1	5	15	0	28	277	0	1	0
723	1	7	9	0	28	277	0	1	0
723	1	8	16	0	28	277	0	1	0
723	1	9	4	0	28	277	0	1	0
723	1	10	11	0	28	277	0	1	0
724	1	1	12	0	28	277	0	1	0
724	1	2	10	0	28	277	0	1	0
724	1	3	2	0	28	277	0	1	0
724	1	4	3	0	28	277	0	1	0
724	1	6	1	0	28	277	0	1	0
724	1	7	9	0	28	277	0	1	0
724	1	9	4	0	28	277	0	1	0
724	1	10	11	0	28	277	0	1	0
725	1	2	10	0	28	277	0	1	0
725	1	3	2	0	28	277	0	1	0
725	1	4	3	0	28	277	0	1	0
725	1	5	15	0	28	277	0	1	0
725	1	6	1	0	28	277	0	1	0
725	1	7	9	0	28	277	0	1	0
725	1	8	16	0	28	277	0	1	0
725	1	9	4	0	28	277	0	1	0
726	1	1	12	0	28	277	0	1	0
726	1	3	2	0	28	277	0	1	0
726	1	4	3	0	28	277	0	1	0
726	1	5	15	0	28	277	0	1	0
726	1	6	1	0	28	277	0	1	0
726	1	8	16	0	28	277	0	1	0
726	1	9	4	0	28	277	0	1	0
726	1	10	11	0	28	277	0	1	0
727	1	1	12	0	28	277	0	1	0
727	1	2	10	0	28	277	0	1	0
727	1	3	2	0	28	277	0	1	0
727	1	5	15	0	28	277	0	1	0
727	1	6	1	0	28	277	0	1	0
727	1	7	9	0	28	277	0	1	0
727	1	8	16	0	28	277	0	1	0
727	1	10	11	0	28	277	0	1	0
728	1	1	12	0	28	277	0	1	0
728	1	2	10	0	28	277	0	1	0
728	1	4	3	0	28	277	0	1	0
728	1	5	15	0	28	277	0	1	0
728	1	7	9	0	28	277	0	1	0
728	1	8	16	0	28	277	0	1	0
728	1	9	4	0	28	277	0	1	0
728	1	10	11	0	28	277	0	1	0
729	1	1	12	0	28	277	0	1	0
729	1	2	10	0	28	277	0	1	0
729	1	3	2	0	28	277	0	1	0
729	1	4	3	0	28	277	0	1	0
729	1	6	1	0	28	277	0	1	0
729	1	7	9	0	28	277	0	1	0
729	1	9	4	0	28	277	0	1	0
729	1	10	11	0	28	277	0	1	0
730	1	2	10	0	28	277	0	1	0
730	1	3	2	0	28	277	0	1	0
730	1	4	3	0	28	277	0	1	0
730	1	5	15	0	28	277	0	1	0
730	1	6	1	0	28	277	0	1	0
730	1	7	9	0	28	277	0	1	0
730	1	8	16	0	28	277	0	1	0
730	1	9	4	0	28	277	0	1	0
731	1	1	12	0	28	277	0	1	0
731	1	3	2	0	28	277	0	1	0
731	1	4	3	0	28	277	0	1	0
731	1	5	15	0	28	277	0	1	0
731	1	6	1	0	28	277	0	1	0
731	1	8	16	0	28	277	0	1	0
731	1	9	4	0	28	277	0	1	0
731	1	10	11	0	28	277	0	1	0
732	1	1	12	0	28	277	0	1	0
732	1	2	10	0	28	277	0	1	0
732	1	3	2	0	28	277	0	1	0
732	1	5	15	0	28	277	0	1	0
732	1	6	1	0	28	277	0	1	0
732	1	7	9	0	28	277	0	1	0
732	1	8	16	0	28	277	0	1	0
732	1	10	11	0	28	277	0	1	0
733	1	1	12	0	28	277	0	1	0
733	1	2	10	0	28	277	0	1	0
733	1	4	3	0	28	277	0	1	0
733	1	5	15	0	28	277	0	1	0
733	1	7	9	0	28	277	0	1	0
733	1	8	16	0	28	277	0	1	0
733	1	9	4	0	28	277	0	1	0
733	1	10	11	0	28	277	0	1	0
734	1	1	12	0	28	277	0	1	0
734	1	2	10	0	28	277	0	1	0
734	1	3	2	0	28	277	0	1	0
734	1	4	3	0	28	277	0	1	0
734	1	6	1	0	28	277	0	1	0
734	1	7	9	0	28	277	0	1	0
734	1	9	4	0	28	277	0	1	0
734	1	10	11	0	28	277	0	1	0
735	1	2	10	0	28	277	0	1	0
735	1	3	2	0	28	277	0	1	0
735	1	4	3	0	28	277	0	1	0
735	1	5	15	0	28	277	0	1	0
735	1	6	1	0	28	277	0	1	0
735	1	7	9	0	28	277	0	1	0
735	1	8	16	0	28	277	0	1	0
735	1	9	4	0	28	277	0	1	0
736	1	1	12	0	28	277	0	1	0
736	1	3	2	0	28	277	0	1	0
736	1	4	3	0	28	277	0	1	0
736	1	5	15	0	28	277	0	1	0
736	1	6	1	0	28	277	0	1	0
736	1	8	16	0	28	277	0	1	0
736	1	9	4	0	28	277	0	1	0
736	1	10	11	0	28	277	0	1	0
737	1	1	12	0	28	277	0	1	0
737	1	2	10	0	28	277	0	1	0
737	1	3	2	0	28	277	0	1	0
737	1	5	15	0	28	277	0	1	0
737	1	6	1	0	28	277	0	1	0
737	1	7	9	0	28	277	0	1	0
737	1	8	16	0	28	277	0	1	0
737	1	10	11	0	28	277	0	1	0
738	1	1	12	0	28	277	0	1	0
738	1	2	10	0	28	277	0	1	0
738	1	4	3	0	28	277	0	1	0
738	1	5	15	0	28	277	0	1	0
738	1	7	9	0	28	277	0	1	0
738	1	8	16	0	28	277	0	1	0
738	1	9	4	0	28	277	0	1	0
738	1	10	11	0	28	277	0	1	0
739	1	1	12	0	28	277	0	1	0
739	1	2	10	0	28	277	0	1	0
739	1	3	2	0	28	277	0	1	0
739	1	4	3	0	28	277	0	1	0
739	1	6	1	0	28	277	0	1	0
739	1	7	9	0	28	277	0	1	0
739	1	9	4	0	28	277	0	1	0
739	1	10	11	0	28	277	0	1	0
740	1	2	10	0	28	277	0	1	0
740	1	3	2	0	28	277	0	1	0
740	1	4	3	0	28	277	0	1	0
740	1	5	15	0	28	277	0	1	0
740	1	6	1	0	28	277	0	1	0
740	1	7	9	0	28	277	0	1	0
740	1	8	16	0	28	277	0	1	0
740	1	9	4	0	28	277	0	1	0
741	1	1	12	0	28	277	0	1	0
741	1	3	2	0	28	277	0	1	0
741	1	4	3	0	28	277	0	1	0
741	1	5	15	0	28	277	0	1	0
741	1	6	1	0	28	277	0	1	0
741	1	8	16	0	28	277	0	1	0
741	1	9	4	0	28	277	0	1	0
741	1	10	11	0	28	277	0	1	0
742	1	1	12	0	28	277	0	1	0
742	1	2	10	0	28	277	0	1	0
742	1	3	2	0	28	277	0	1	0
742	1	5	15	0	28	277	0	1	0
742	1	6	1	0	28	277	0	1	0
742	1	7	9	0	28	277	0	1	0
742	1	8	16	0	28	277	0	1	0
742	1	10	11	0	28	277	0	1	0
743	1	1	12	0	28	277	0	1	0
743	1	2	10	0	28	277	0	1	0
743	1	4	3	0	28	277	0	1	0
743	1	5	15	0	28	277	0	1	0
743	1	7	9	0	28	277	0	1	0
743	1	8	16	0	28	277	0	1	0
743	1	9	4	0	28	277	0	1	0
743	1	10	11	0	28	277	0	1	0
744	1	1	12	0	28	277	0	1	0
744	1	2	10	0	28	277	0	1	0
744	1	3	2	0	28	277	0	1	0
744	1	4	3	0	28	277	0	1	0
744	1	6	1	0	28	277	0	1	0
744	1	7	9	0	28	277	0	1	0
744	1	9	4	0	28	277	0	1	0
744	1	10	11	0	28	277	0	1	0
745	1	2	10	0	28	277	0	1	0
745	1	3	2	0	28	277	0	1	0
745	1	4	3	0	28	277	0	1	0
745	1	5	15	0	28	277	0	1	0
745	1	6	1	0	28	277	0	1	0
745	1	7	9	0	28	277	0	1	0
745	1	8	16	0	28	277	0	1	0
745	1	9	4	0	28	277	0	1	0
746	1	1	12	0	28	277	0	1	0
746	1	3	2	0	28	277	0	1	0
746	1	4	3	0	28	277	0	1	0
746	1	5	15	0	28	277	0	1	0
746	1	6	1	0	28	277	0	1	0
746	1	8	16	0	28	277	0	1	0
746	1	9	4	0	28	277	0	1	0
746	1	10	11	0	28	277	0	1	0
747	1	1	12	0	28	277	0	1	0
747	1	2	10	0	28	277	0	1	0
747	1	3	2	0	28	277	0	1	0
747	1	5	15	0	28	277	0	1	0
747	1	6	1	0	28	277	0	1	0
747	1	7	9	0	28	277	0	1	0
747	1	8	16	0	28	277	0	1	0
747	1	10	11	0	28	277	0	1	0
748	1	1	12	0	28	277	0	1	0
748	1	2	10	0	28	277	0	1	0
748	1	4	3	0	28	277	0	1	0
748	1	5	15	0	28	277	0	1	0
748	1	7	9	0	28	277	0	1	0
748	1	8	16	0	28	277	0	1	0
748	1	9	4	0	28	277	0	1	0
748	1	10	11	0	28	277	0	1	0
749	1	1	12	0	28	277	0	1	0
749	1	2	10	0	28	277	0	1	0
749	1	3	2	0	28	277	0	1	0
749	1	4	3	0	28	277	0	1	0
749	1	6	1	0	28	277	0	1	0
749	1	7	9	0	28	277	0	1	0
749	1	9	4	0	28	277	0	1	0
749	1	10	11	0	28	277	0	1	0
750	1	2	10	0	28	277	0	1	0
750	1	3	2	0	28	277	0	1	0
750	1	4	3	0	28	277	0	1	0
750	1	5	15	0	28	277	0	1	0
750	1	6	1	0	28	277	0	1	0
750	1	7	9	0	28	277	0	1	0
750	1	8	16	0	28	277	0	1	0
750	1	9	4	0	28	277	0	1	0
751	1	1	12	0	28	277	0	1	0
751	1	3	2	0	28	277	0	1	0
751	1	4	3	0	28	277	0	1	0
751	1	5	15	0	28	277	0	1	0
751	1	6	1	0	28	277	0	1	0
751	1	8	16	0	28	277	0	1	0
751	1	9	4	0	28	277	0	1	0
751	1	10	11	0	28	277	0	1	0
752	1	1	12	0	28	277	0	1	0
752	1	2	10	0	28	277	0	1	0
752	1	3	2	0	28	277	0	1	0
752	1	5	15	0	28	277	0	1	0
752	1	6	1	0	28	277	0	1	0
752	1	7	9	0	28	277	0	1	0
752	1	8	16	0	28	277	0	1	0
752	1	10	11	0	28	277	0	1	0
753	1	1	12	0	28	277	0	1	0
753	1	2	10	0	28	277	0	1	0
753	1	4	3	0	28	277	0	1	0
753	1	5	15	0	28	277	0	1	0
753	1	7	9	0	28	277	0	1	0
753	1	8	16	0	28	277	0	1	0
753	1	9	4	0	28	277	0	1	0
753	1	10	11	0	28	277	0	1	0
754	1	1	12	0	28	277	0	1	0
754	1	2	10	0	28	277	0	1	0
754	1	3	2	0	28	277	0	1	0
754	1	4	3	0	28	277	0	1	0
754	1	6	1	0	28	277	0	1	0
754	1	7	9	0	28	277	0	1	0
754	1	9	4	0	28	277	0	1	0
754	1	10	11	0	28	277	0	1	0
755	1	2	10	0	28	277	0	1	0
755	1	3	2	0	28	277	0	1	0
755	1	4	3	0	28	277	0	1	0
755	1	5	15	0	28	277	0	1	0
755	1	6	1	0	28	277	0	1	0
755	1	7	9	0	28	277	0	1	0
755	1	8	16	0	28	277	0	1	0
755	1	9	4	0	28	277	0	1	0
756	1	1	12	0	28	277	0	1	0
756	1	3	2	0	28	277	0	1	0
756	1	4	3	0	28	277	0	1	0
756	1	5	15	0	28	277	0	1	0
756	1	6	1	0	28	277	0	1	0
756	1	8	16	0	28	277	0	1	0
756	1	9	4	0	28	277	0	1	0
756	1	10	11	0	28	277	0	1	0
757	1	1	12	0	28	277	0	1	0
757	1	2	10	0	28	277	0	1	0
757	1	3	2	0	28	277	0	1	0
757	1	5	15	0	28	277	0	1	0
757	1	6	1	0	28	277	0	1	0
757	1	7	9	0	28	277	0	1	0
757	1	8	16	0	28	277	0	1	0
757	1	10	11	0	28	277	0	1	0
758	1	1	12	0	28	277	0	1	0
758	1	2	10	0	28	277	0	1	0
758	1	4	3	0	28	277	0	1	0
758	1	5	15	0	28	277	0	1	0
758	1	7	9	0	28	277	0	1	0
758	1	8	16	0	28	277	0	1	0
758	1	9	4	0	28	277	0	1	0
758	1	10	11	0	28	277	0	1	0
759	1	1	12	0	28	277	0	1	0
759	1	2	10	0	28	277	0	1	0
759	1	3	2	0	28	277	0	1	0
759	1	4	3	0	28	277	0	1	0
759	1	6	1	0	28	277	0	1	0
759	1	7	9	0	28	277	0	1	0
759	1	9	4	0	28	277	0	1	0
759	1	10	11	0	28	277	0	1	0
760	1	2	10	0	28	277	0	1	0
760	1	3	2	0	28	277	0	1	0
760	1	4	3	0	28	277	0	1	0
760	1	5	15	0	28	277	0	1	0
760	1	6	1	0	28	277	0	1	0
760	1	7	9	0	28	277	0	1	0
760	1	8	16	0	28	277	0	1	0
760	1	9	4	0	28	277	0	1	0
761	1	1	12	0	28	277	0	1	0
761	1	3	2	0	28	277	0	1	0
761	1	4	3	0	28	277	0	1	0
761	1	5	15	0	28	277	0	1	0
761	1	6	1	0	28	277	0	1	0
761	1	8	16	0	28	277	0	1	0
761	1	9	4	0	28	277	0	1	0
761	1	10	11	0	28	277	0	1	0
762	1	1	12	0	28	277	0	1	0
762	1	2	10	0	28	277	0	1	0
762	1	3	2	0	28	277	0	1	0
762	1	5	15	0	28	277	0	1	0
762	1	6	1	0	28	277	0	1	0
762	1	7	9	0	28	277	0	1	0
762	1	8	16	0	28	277	0	1	0
762	1	10	11	0	28	277	0	1	0
763	1	1	12	0	28	277	0	1	0
763	1	2	10	0	28	277	0	1	0
763	1	4	3	0	28	277	0	1	0
763	1	5	15	0	28	277	0	1	0
763	1	7	9	0	28	277	0	1	0
763	1	8	16	0	28	277	0	1	0
763	1	9	4	0	28	277	0	1	0
763	1	10	11	0	28	277	0	1	0
764	1	1	12	0	28	277	0	1	0
764	1	2	10	0	28	277	0	1	0
764	1	3	2	0	28	277	0	1	0
764	1	4	3	0	28	277	0	1	0
764	1	6	1	0	28	277	0	1	0
764	1	7	9	0	28	277	0	1	0
764	1	9	4	0	28	277	0	1	0
764	1	10	11	0	28	277	0	1	0
765	1	2	10	0	28	277	0	1	0
765	1	3	2	0	28	277	0	1	0
765	1	4	3	0	28	277	0	1	0
765	1	5	15	0	28	277	0	1	0
765	1	6	1	0	28	277	0	1	0
765	1	7	9	0	28	277	0	1	0
765	1	8	16	0	28	277	0	1	0
765	1	9	4	0	28	277	0	1	0
766	1	1	12	0	28	277	0	1	0
766	1	3	2	0	28	277	0	1	0
766	1	4	3	0	28	277	0	1	0
766	1	5	15	0	28	277	0	1	0
766	1	6	1	0	28	277	0	1	0
766	1	8	16	0	28	277	0	1	0
766	1	9	4	0	28	277	0	1	0
766	1	10	11	0	28	277	0	1	0
767	1	1	12	0	28	277	0	1	0
767	1	2	10	0	28	277	0	1	0
767	1	3	2	0	28	277	0	1	0
767	1	5	15	0	28	277	0	1	0
767	1	6	1	0	28	277	0	1	0
767	1	7	9	0	28	277	0	1	0
767	1	8	16	0	28	277	0	1	0
767	1	10	11	0	28	277	0	1	0
768	1	1	12	0	28	277	0	1	0
768	1	2	10	0	28	277	0	1	0
768	1	4	3	0	28	277	0	1	0
768	1	5	15	0	28	277	0	1	0
768	1	7	9	0	28	277	0	1	0
768	1	8	16	0	28	277	0	1	0
768	1	9	4	0	28	277	0	1	0
768	1	10	11	0	28	277	0	1	0
769	1	1	12	0	28	277	0	1	0
769	1	2	10	0	28	277	0	1	0
769	1	3	2	0	28	277	0	1	0
769	1	4	3	0	28	277	0	1	0
769	1	6	1	0	28	277	0	1	0
769	1	7	9	0	28	277	0	1	0
769	1	9	4	0	28	277	0	1	0
769	1	10	11	0	28	277	0	1	0
770	1	2	10	0	28	277	0	1	0
770	1	3	2	0	28	277	0	1	0
770	1	4	3	0	28	277	0	1	0
770	1	5	15	0	28	277	0	1	0
770	1	6	1	0	28	277	0	1	0
770	1	7	9	0	28	277	0	1	0
770	1	8	16	0	28	277	0	1	0
770	1	9	4	0	28	277	0	1	0
771	1	1	12	0	28	277	0	1	0
771	1	3	2	0	28	277	0	1	0
771	1	4	3	0	28	277	0	1	0
771	1	5	15	0	28	277	0	1	0
771	1	6	1	0	28	277	0	1	0
771	1	8	16	0	28	277	0	1	0
771	1	9	4	0	28	277	0	1	0
771	1	10	11	0	28	277	0	1	0
772	1	1	12	0	28	277	0	1	0
772	1	2	10	0	28	277	0	1	0
772	1	3	2	0	28	277	0	1	0
772	1	5	15	0	28	277	0	1	0
772	1	6	1	0	28	277	0	1	0
772	1	7	9	0	28	277	0	1	0
772	1	8	16	0	28	277	0	1	0
772	1	10	11	0	28	277	0	1	0
773	1	1	12	0	28	277	0	1	0
773	1	2	10	0	28	277	0	1	0
773	1	4	3	0	28	277	0	1	0
773	1	5	15	0	28	277	0	1	0
773	1	7	9	0	28	277	0	1	0
773	1	8	16	0	28	277	0	1	0
773	1	9	4	0	28	277	0	1	0
773	1	10	11	0	28	277	0	1	0
774	1	1	12	0	28	277	0	1	0
774	1	2	10	0	28	277	0	1	0
774	1	3	2	0	28	277	0	1	0
774	1	4	3	0	28	277	0	1	0
774	1	6	1	0	28	277	0	1	0
774	1	7	9	0	28	277	0	1	0
774	1	9	4	0	28	277	0	1	0
774	1	10	11	0	28	277	0	1	0
775	1	2	10	0	28	277	0	1	0
775	1	3	2	0	28	277	0	1	0
775	1	4	3	0	28	277	0	1	0
775	1	5	15	0	28	277	0	1	0
775	1	6	1	0	28	277	0	1	0
775	1	7	9	0	28	277	0	1	0
775	1	8	16	0	28	277	0	1	0
775	1	9	4	0	28	277	0	1	0
776	1	1	12	0	28	277	0	1	0
776	1	3	2	0	28	277	0	1	0
776	1	4	3	0	28	277	0	1	0
776	1	5	15	0	28	277	0	1	0
776	1	6	1	0	28	277	0	1	0
776	1	8	16	0	28	277	0	1	0
776	1	9	4	0	28	277	0	1	0
776	1	10	11	0	28	277	0	1	0
777	1	1	12	0	28	277	0	1	0
777	1	2	10	0	28	277	0	1	0
777	1	3	2	0	28	277	0	1	0
777	1	5	15	0	28	277	0	1	0
777	1	6	1	0	28	277	0	1	0
777	1	7	9	0	28	277	0	1	0
777	1	8	16	0	28	277	0	1	0
777	1	10	11	0	28	277	0	1	0
778	1	1	12	0	28	277	0	1	0
778	1	2	10	0	28	277	0	1	0
778	1	4	3	0	28	277	0	1	0
778	1	5	15	0	28	277	0	1	0
778	1	7	9	0	28	277	0	1	0
778	1	8	16	0	28	277	0	1	0
778	1	9	4	0	28	277	0	1	0
778	1	10	11	0	28	277	0	1	0
779	1	1	12	0	28	277	0	1	0
779	1	2	10	0	28	277	0	1	0
779	1	3	2	0	28	277	0	1	0
779	1	4	3	0	28	277	0	1	0
779	1	6	1	0	28	277	0	1	0
779	1	7	9	0	28	277	0	1	0
779	1	9	4	0	28	277	0	1	0
779	1	10	11	0	28	277	0	1	0
780	1	2	10	0	28	277	0	1	0
780	1	3	2	0	28	277	0	1	0
780	1	4	3	0	28	277	0	1	0
780	1	5	15	0	28	277	0	1	0
780	1	6	1	0	28	277	0	1	0
780	1	7	9	0	28	277	0	1	0
780	1	8	16	0	28	277	0	1	0
780	1	9	4	0	28	277	0	1	0
781	1	1	12	0	28	277	0	1	0
781	1	3	2	0	28	277	0	1	0
781	1	4	3	0	28	277	0	1	0
781	1	5	15	0	28	277	0	1	0
781	1	6	1	0	28	277	0	1	0
781	1	8	16	0	28	277	0	1	0
781	1	9	4	0	28	277	0	1	0
781	1	10	11	0	28	277	0	1	0
782	1	1	12	0	28	277	0	1	0
782	1	2	10	0	28	277	0	1	0
782	1	3	2	0	28	277	0	1	0
782	1	5	15	0	28	277	0	1	0
782	1	6	1	0	28	277	0	1	0
782	1	7	9	0	28	277	0	1	0
782	1	8	16	0	28	277	0	1	0
782	1	10	11	0	28	277	0	1	0
783	1	1	12	0	28	277	0	1	0
783	1	2	10	0	28	277	0	1	0
783	1	4	3	0	28	277	0	1	0
783	1	5	15	0	28	277	0	1	0
783	1	7	9	0	28	277	0	1	0
783	1	8	16	0	28	277	0	1	0
783	1	9	4	0	28	277	0	1	0
783	1	10	11	0	28	277	0	1	0
784	1	1	12	0	28	277	0	1	0
784	1	2	10	0	28	277	0	1	0
784	1	3	2	0	28	277	0	1	0
784	1	4	3	0	28	277	0	1	0
784	1	6	1	0	28	277	0	1	0
784	1	7	9	0	28	277	0	1	0
784	1	9	4	0	28	277	0	1	0
784	1	10	11	0	28	277	0	1	0
785	1	2	10	0	28	277	0	1	0
785	1	3	2	0	28	277	0	1	0
785	1	4	3	0	28	277	0	1	0
785	1	5	15	0	28	277	0	1	0
785	1	6	1	0	28	277	0	1	0
785	1	7	9	0	28	277	0	1	0
785	1	8	16	0	28	277	0	1	0
